date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:16:35	1894076/1894076	---M--	200	added ('OK')	application/pdf	etag:%221ce6bc-5814ace656963%22	https://stenungsundsbi.se/onewebmedia/Bibladet%202018.pdf	/home/alex/websites/bin/stenungsundsbi.se/onewebmedia/Bibladet%202018.pdf	(from https://stenungsundsbi.se/about/services.html)
13:16:36	746868/746868	---M--	200	added ('OK')	application/pdf	etag:%22b6574-5814ae067332e%22	https://stenungsundsbi.se/onewebmedia/blad2009.pdf	/home/alex/websites/bin/stenungsundsbi.se/onewebmedia/blad2009.pdf	(from https://stenungsundsbi.se/about/services.html)
13:16:36	50089/50089	---MC-	200	added ('OK')	image/png	etag:%2271344-5a40284a176b7%22	https://stenungsundsbi.se/____impro/1/onewebmedia/bibladet%202020.png?etag=W%2F%2271344-5ea27705%22&sourceContentType=image%2Fpng&ignoreAspectRatio&resize=167%2B200&extract=31%2B0%2B136%2B200	/home/alex/websites/bin/stenungsundsbi.se/____impro/1/onewebmedia/bibladet%20202076e1.png	(from https://stenungsundsbi.se/about/services.html)
13:16:40	753265/753265	---M--	200	added ('OK')	application/pdf	etag:%22b7e71-5814ad886f387%22	https://stenungsundsbi.se/onewebmedia/Bibladet%202014-2.pdf	/home/alex/websites/bin/stenungsundsbi.se/onewebmedia/Bibladet%202014-2.pdf	(from https://stenungsundsbi.se/about/services.html)
13:16:42	821194/821194	---M--	200	added ('OK')	application/pdf	etag:%22c87ca-5814adedf100a%22	https://stenungsundsbi.se/onewebmedia/blad2011.pdf	/home/alex/websites/bin/stenungsundsbi.se/onewebmedia/blad2011.pdf	(from https://stenungsundsbi.se/about/services.html)
13:16:43	1935637/1935637	---M--	200	added ('OK')	application/pdf	etag:%221d8915-5a4029dac17ce%22	https://stenungsundsbi.se/onewebmedia/Bibladet%202020_liten.pdf	/home/alex/websites/bin/stenungsundsbi.se/onewebmedia/Bibladet%202020_liten.pdf	(from https://stenungsundsbi.se/about/services.html)
13:16:43	749122/749122	---M--	200	added ('OK')	application/pdf	etag:%22b6e42-5814ae5e992a0%22	https://stenungsundsbi.se/onewebmedia/blad2008.pdf	/home/alex/websites/bin/stenungsundsbi.se/onewebmedia/blad2008.pdf	(from https://stenungsundsbi.se/about/services.html)
13:16:43	4868294/4868294	---M--	200	added ('OK')	application/pdf	etag:%224a48c6-5814ad2b460b1%22	https://stenungsundsbi.se/onewebmedia/Bibladet%202017_till_web.pdf	/home/alex/websites/bin/stenungsundsbi.se/onewebmedia/Bibladet%202017_till_web.pdf	(from https://stenungsundsbi.se/about/services.html)
13:16:43	10211/10211	---M--	200	added ('OK')	image/jpeg	etag:%2210352-5872ec54d5765%22	https://stenungsundsbi.se/____impro/1/onewebmedia/bibladbild.JPG?etag=%2210352-5cbed367%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=146%2B200&extract=0%2B0%2B146%2B200&quality=85	/home/alex/websites/bin/stenungsundsbi.se/____impro/1/onewebmedia/bibladbild5164.jpg	(from https://stenungsundsbi.se/about/services.html)
13:16:47	1018121/1018121	---M--	200	added ('OK')	application/pdf	etag:%22f8909-5814ad49effd1%22	https://stenungsundsbi.se/onewebmedia/Bibladet%202016_web.pdf	/home/alex/websites/bin/stenungsundsbi.se/onewebmedia/Bibladet%202016_web.pdf	(from https://stenungsundsbi.se/about/services.html)
13:16:47	807611/807611	---M--	200	added ('OK')	application/pdf	etag:%22c52bb-5814ada9a69d9%22	https://stenungsundsbi.se/onewebmedia/Bibladet%202013-2.pdf	/home/alex/websites/bin/stenungsundsbi.se/onewebmedia/Bibladet%202013-2.pdf	(from https://stenungsundsbi.se/about/services.html)
13:16:47	9490/9490	---M--	200	added ('OK')	image/jpeg	etag:%22152bc-5813c6a6278b7%22	https://stenungsundsbi.se/____impro/1/onewebmedia/bi2010.jpg?etag=%22152bc-5c5b0e86%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=143%2B202&extract=0%2B0%2B143%2B200&quality=85	/home/alex/websites/bin/stenungsundsbi.se/____impro/1/onewebmedia/bi2010e78c.jpg	(from https://stenungsundsbi.se/about/services.html)
13:16:49	97083/97083	---M-Z	200	added ('OK')	text/html	etag:%2217b3b-5d54ec7847cc6-gzip%22	https://stenungsundsbi.se/about/Senaste%20nytt.html	/home/alex/websites/bin/stenungsundsbi.se/about/Senaste%20nytt.html	(from https://stenungsundsbi.se/)
13:16:49	448857/448857	---M--	200	added ('OK')	application/pdf	etag:%226d959-5814ae9534655%22	https://stenungsundsbi.se/onewebmedia/blad2007.pdf	/home/alex/websites/bin/stenungsundsbi.se/onewebmedia/blad2007.pdf	(from https://stenungsundsbi.se/about/services.html)
13:16:49	2304/2304	---MCZ	400	error ('Bad%20Request')	text/html	date:Mon,%2007%20Feb%202022%2012:16:49%20GMT	https://fonts.googleapis.com/css?family=undefined%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic%2Citalic%2Cregular&subset=all	/home/alex/websites/bin/fonts.googleapis.com/css.5ecfaf.delayed	(from https://stenungsundsbi.se/contact.html)
13:16:52	132186/132186	---MC-	200	added ('OK')	image/png	etag:%221ac46-587d9c07d7ef7%22	https://stenungsundsbi.se/____impro/1/onewebmedia/Mariag%c3%a5rden.PNG?etag=W%2F%221ac46-5cca07fe%22&sourceContentType=image%2Fpng&ignoreAspectRatio&resize=778%2B451&extract=0%2B0%2B778%2B332	/home/alex/websites/bin/stenungsundsbi.se/____impro/1/onewebmedia/Mariag%c3%a5rdenae2f.png	(from https://stenungsundsbi.se/contact.html)
13:16:52	1960/1960	---M--	200	added ('OK')	image/jpeg	etag:%222f0c15-58111f793efd9%22	https://stenungsundsbi.se/____impro/1/onewebmedia/20150714_114130.jpg?etag=%222f0c15-5c58465b%22&sourceContentType=image%2Fjpeg&quality=85&withoutEnlargement&resize=80	/home/alex/websites/bin/stenungsundsbi.se/____impro/1/onewebmedia/20150714_114130aada.jpg	(from https://stenungsundsbi.se/contact.html)
13:16:55	65168/65168	---MC-	200	added ('OK')	image/jpeg	etag:%2238e49-581108611c331%22	https://stenungsundsbi.se/____impro/1/onewebmedia/DSCN1388-1.JPG?etag=%2238e49-5c582e24%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=600%2B450&extract=0%2B0%2B600%2B266&quality=85	/home/alex/websites/bin/stenungsundsbi.se/____impro/1/onewebmedia/DSCN1388-13935.jpg	(from https://stenungsundsbi.se/contact.html)
13:16:55	1167322/1167322	---MC-	200	added ('OK')	image/jpeg	etag:%222f0c15-58111f793efd9%22	https://stenungsundsbi.se/____impro/1/onewebmedia/20150714_114130.jpg?etag=%222f0c15-5c58465b%22&sourceContentType=image%2Fjpeg&quality=80	/home/alex/websites/bin/stenungsundsbi.se/____impro/1/onewebmedia/20150714_114130006d.jpg	(from https://stenungsundsbi.se/contact.html)
13:16:55	8594/8594	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2011%20Jan%202022%2013:53:44%20GMT	https://stenungsundsbi.se/onewebstatic/c9bbc2730d.js	/home/alex/websites/bin/stenungsundsbi.se/onewebstatic/c9bbc2730d.js	(from https://stenungsundsbi.se/contact.html)
13:16:56	16203/16203	---MC-	200	added ('OK')	image/jpeg	etag:%22daa5-5c15e14313e4e%22	https://stenungsundsbi.se/____impro/1/onewebmedia/ann-britt.carlsson.jpg?etag=W%2F%22daa5-608f0135%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=260%2B260&extract=3%2B14%2B246%2B245&quality=85	/home/alex/websites/bin/stenungsundsbi.se/____impro/1/onewebmedia/ann-britt.carlsson084c.jpg	(from https://stenungsundsbi.se/blandat.html)
13:16:57	16924/16924	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22421c-58112b3e897d4%22	https://stenungsundsbi.se/onewebmedia/Drottningodling_ABC.xlsx	/home/alex/websites/bin/stenungsundsbi.se/onewebmedia/Drottningodling_ABC.xlsx	(from https://stenungsundsbi.se/blandat.html)
13:16:58	2452/2452	---M--	200	added ('OK')	image/jpeg	etag:%224f500-58113624ab59e%22	https://stenungsundsbi.se/____impro/1/onewebmedia/jenny%20o%20mormor.JPG?etag=%224f500-5c585e20%22&sourceContentType=image%2Fjpeg&quality=85&withoutEnlargement&resize=80	/home/alex/websites/bin/stenungsundsbi.se/____impro/1/onewebmedia/jenny%20o%20mormor523b.jpg	(from https://stenungsundsbi.se/blandat.html)
13:17:02	154695/154695	---MC-	200	added ('OK')	image/jpeg	etag:%224f500-58113624ab59e%22	https://stenungsundsbi.se/____impro/1/onewebmedia/jenny%20o%20mormor.JPG?etag=%224f500-5c585e20%22&sourceContentType=image%2Fjpeg&quality=80	/home/alex/websites/bin/stenungsundsbi.se/____impro/1/onewebmedia/jenny%20o%20mormorf3d6.jpg	(from https://stenungsundsbi.se/blandat.html)
13:17:03	2545/2545	---MC-	200	added ('OK')	image/jpeg	etag:%2240eca-58113755d760e%22	https://stenungsundsbi.se/____impro/1/onewebmedia/bikuporna-1.jpg?etag=%2240eca-5c585f60%22&sourceContentType=image%2Fjpeg&quality=85&withoutEnlargement&resize=80	/home/alex/websites/bin/stenungsundsbi.se/____impro/1/onewebmedia/bikuporna-1cc3e.jpg	(from https://stenungsundsbi.se/blandat.html)
13:17:04	128534/128534	---MC-	200	added ('OK')	image/jpeg	etag:%2240eca-58113755d760e%22	https://stenungsundsbi.se/____impro/1/onewebmedia/bikuporna-1.jpg?etag=%2240eca-5c585f60%22&sourceContentType=image%2Fjpeg&quality=80	/home/alex/websites/bin/stenungsundsbi.se/____impro/1/onewebmedia/bikuporna-19f52.jpg	(from https://stenungsundsbi.se/blandat.html)
13:17:04	2644/2644	---M--	200	added ('OK')	image/jpeg	etag:%223b823-5811387dabc9f%22	https://stenungsundsbi.se/____impro/1/onewebmedia/PICT3457.JPG?etag=%223b823-5c586097%22&sourceContentType=image%2Fjpeg&quality=85&withoutEnlargement&resize=80	/home/alex/websites/bin/stenungsundsbi.se/____impro/1/onewebmedia/PICT345793fe.jpg	(from https://stenungsundsbi.se/blandat.html)
13:17:06	161786/161786	---MC-	200	added ('OK')	image/jpeg	etag:%223b823-5811387dabc9f%22	https://stenungsundsbi.se/____impro/1/onewebmedia/PICT3457.JPG?etag=%223b823-5c586097%22&sourceContentType=image%2Fjpeg&quality=80	/home/alex/websites/bin/stenungsundsbi.se/____impro/1/onewebmedia/PICT34575c5a.jpg	(from https://stenungsundsbi.se/blandat.html)
13:17:06	1886/1886	---M--	200	added ('OK')	image/jpeg	etag:%222bbd-5811596d9a9ad%22	https://stenungsundsbi.se/____impro/1/onewebmedia/img2.jpg?etag=%222bbd-5c588320%22&sourceContentType=image%2Fjpeg&quality=85&withoutEnlargement&resize=80	/home/alex/websites/bin/stenungsundsbi.se/____impro/1/onewebmedia/img2d17d.jpg	(from https://stenungsundsbi.se/blandat.html)
13:17:07	9415/9415	---M--	200	added ('OK')	image/jpeg	etag:%222bbd-5811596d9a9ad%22	https://stenungsundsbi.se/____impro/1/onewebmedia/img2.jpg?etag=%222bbd-5c588320%22&sourceContentType=image%2Fjpeg&quality=80	/home/alex/websites/bin/stenungsundsbi.se/____impro/1/onewebmedia/img2f54b.jpg	(from https://stenungsundsbi.se/blandat.html)
13:17:09	3764/3764	---M-Z	200	added ('OK')	text/html	etag:%22eb4-58114f33cdf99-gzip%22	https://stenungsundsbi.se/onewebmedia/lasvart.1.htm	/home/alex/websites/bin/stenungsundsbi.se/onewebmedia/lasvart.1.html	(from https://stenungsundsbi.se/l%c3%a4sv%c3%a4rt.html)
13:17:10	4799/4799	---M-Z	200	added ('OK')	text/html	etag:%2212bf-58114ff582066-gzip%22	https://stenungsundsbi.se/onewebmedia/lasvart.2.htm	/home/alex/websites/bin/stenungsundsbi.se/onewebmedia/lasvart.2.html	(from https://stenungsundsbi.se/l%c3%a4sv%c3%a4rt.html)
13:17:11	1464236/1464236	---M--	200	added ('OK')	application/pdf	etag:%221657ac-5811460e14030%22	https://stenungsundsbi.se/onewebmedia/Personligt%20brev%20till%20Sveriges%20biodlare.pdf	/home/alex/websites/bin/stenungsundsbi.se/onewebmedia/Personligt%20brev%20till%20Sveriges%20biodlare.pdf	(from https://stenungsundsbi.se/blandat.html)
13:17:11	5788/5788	---M-Z	200	added ('OK')	text/html	etag:%22169c-581150409fc17-gzip%22	https://stenungsundsbi.se/onewebmedia/lasvart.3.htm	/home/alex/websites/bin/stenungsundsbi.se/onewebmedia/lasvart.3.html	(from https://stenungsundsbi.se/l%c3%a4sv%c3%a4rt.html)
13:17:12	30731/30731	---M--	200	added ('OK')	application/pdf	etag:%22780b-581151509a3bb%22	https://stenungsundsbi.se/onewebmedia/mjodrecept.pdf	/home/alex/websites/bin/stenungsundsbi.se/onewebmedia/mjodrecept.pdf	(from https://stenungsundsbi.se/l%c3%a4sv%c3%a4rt.html)
13:17:14	46250/46250	---MC-	200	added ('OK')	image/jpeg	etag:%2211f846-58115302aa62f%22	https://stenungsundsbi.se/____impro/1/onewebmedia/PICT5029.JPG?etag=W%2F%2211f846-5c587c65%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=480%2B360&extract=6%2B0%2B470%2B360&quality=85	/home/alex/websites/bin/stenungsundsbi.se/____impro/1/onewebmedia/PICT5029d4b6.jpg	(from https://stenungsundsbi.se/l%c3%a4sv%c3%a4rt.html)
13:17:14	6367/6367	---M--	200	added ('OK')	image/jpeg	etag:%22f52f-54a8729fce41b%22	https://stenungsundsbi.se/____impro/1/bilder/spruta.jpg?etag=%22f52f-58c53565%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=218%2B200&extract=0%2B0%2B218%2B200&quality=85	/home/alex/websites/bin/stenungsundsbi.se/____impro/1/bilder/spruta2a83.jpg	(from https://stenungsundsbi.se/aktiviteter.html)
13:17:16	95499/95499	---MC-	200	added ('OK')	image/jpeg	etag:%221995e-5cbd261898163%22	https://stenungsundsbi.se/____impro/1/onewebmedia/Plan%202021.JPG?etag=%221995e-613e661b%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=495%2B685&extract=0%2B0%2B489%2B685&quality=85	/home/alex/websites/bin/stenungsundsbi.se/____impro/1/onewebmedia/Plan%2020217461.jpg	(from https://stenungsundsbi.se/aktiviteter.html)
13:17:17	53717/53717	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22d1d5-5c171d27503b3%22	https://stenungsundsbi.se/onewebmedia/Stenungsunds%20Biodaref%c3%b6rening%20bjuder%20in%20till%20Kurs%20i%20Drottningodling.docx	/home/alex/websites/bin/stenungsundsbi.se/onewebmedia/Stenungsunds%20Biodaref%c3%b6rening%20bjuder%20in%20till%20Kurs%20i%20Drottningodling.docx	(from https://stenungsundsbi.se/drottningodling.html)
13:17:17	14096/14096	---MC-	200	added ('OK')	image/jpeg	etag:%224f500-58113624ab59e%22	https://stenungsundsbi.se/____impro/1/onewebmedia/jenny%20o%20mormor.JPG?etag=%224f500-5c585e20%22&sourceContentType=image%2Fjpeg&ignoreAspectRatio&resize=267%2B200&extract=0%2B0%2B198%2B188&quality=85	/home/alex/websites/bin/stenungsundsbi.se/____impro/1/onewebmedia/jenny%20o%20mormor58b0.jpg	(from https://stenungsundsbi.se/drottningodling.html)
13:17:19	217067/217067	---M--	200	added ('OK')	application/pdf	etag:%2234feb-5814b3a94aa89%22	https://stenungsundsbi.se/onewebmedia/vinterfoder.pdf	/home/alex/websites/bin/stenungsundsbi.se/onewebmedia/vinterfoder.pdf	(from https://stenungsundsbi.se/blanketter.html)
13:17:20	426967/426967	---M--	200	added ('OK')	application/pdf	etag:%22683d7-5b05ba104e008%22	https://stenungsundsbi.se/onewebmedia/Vaxavfall%20och%20Ramar%202020.pdf	/home/alex/websites/bin/stenungsundsbi.se/onewebmedia/Vaxavfall%20och%20Ramar%202020.pdf	(from https://stenungsundsbi.se/blanketter.html)
13:17:22	83125/83125	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Sep%202021%2016:15:55%20GMT	https://stenungsundsbi.se/onewebstatic/258f291b47.png	/home/alex/websites/bin/stenungsundsbi.se/onewebstatic/258f291b47.png	(from https://stenungsundsbi.se/bilder.html)
13:17:24	1186303/1186303	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Oct%202019%2007:08:26%20GMT	https://stenungsundsbi.se/onewebstatic/a6873df879.png	/home/alex/websites/bin/stenungsundsbi.se/onewebstatic/a6873df879.png	(from https://stenungsundsbi.se/bilder.html)
13:17:24	947525/947525	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Oct%202019%2007:08:25%20GMT	https://stenungsundsbi.se/onewebstatic/b2c4f0a2eb.png	/home/alex/websites/bin/stenungsundsbi.se/onewebstatic/b2c4f0a2eb.png	(from https://stenungsundsbi.se/bilder.html)
13:17:24	159051/159051	---M--	200	added ('OK')	application/pdf	etag:%22611b50a7-26d4b%22	https://www.biodlarna.se/app/uploads/2021/08/Arsrapport-skrivbar.pdf	/home/alex/websites/bin/www.biodlarna.se/app/uploads/2021/08/Arsrapport-skrivbar.pdf	(from https://stenungsundsbi.se/blanketter.html)
13:17:24	54592/54592	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Sep%202021%2016:15:54%20GMT	https://stenungsundsbi.se/onewebstatic/9457b2defe.png	/home/alex/websites/bin/stenungsundsbi.se/onewebstatic/9457b2defe.png	(from https://stenungsundsbi.se/bilder.html)
